"adminyear","grade","eitem1","eitem2","eitem3","eitem4","eitem5","eitem6","eitem7","eitem8","eitem9","eitem10","eitem11","eitem12","eitem13","eitem14","eitem15","eitem16","eitem17","eitem18","eitem19","eitem20","eitem21","eitem22","eitem23","eitem24","eitem25","eitem26","eitem27","eitem28","eitem29","eitem30","eitem31","eitem32","mitem1","mitem2","mitem3","mitem4","mitem5","mitem6","mitem7","mitem8","mitem9","mitem10","mitem11","mitem12","mitem13","mitem14","mitem15","mitem16","mitem17","mitem18","mitem19","mitem20","mitem21","mitem22","mitem23","mitem24","mitem25","mitem26","mitem27","mitem28","mitem29","mitem30","mitem31","mitem32","mitem33","mitem34","mitem35","mitem36","mitem37","mitem38","mitem39","mitem40","mitem41","mitem42","sitem1","sitem2","sitem3","sitem4","sitem5","sitem6","sitem7","sitem8","sitem9","sitem10","sitem11","sitem12","sitem13","sitem14","sitem15","sitem16","sitem17","sitem18","sitem19","sitem20","sitem21","sitem22","sitem23","sitem24","sitem25","sitem26","sitem27","sitem28","sitem29","sitem30","sitem31","sitem32","sitem33","sitem34","sitem35","sitem36","sitem37","sitem38","sitem39","sitem40","sitem41","sitem42","sitem43","sitem44","sitem45","eteststat","mteststat","steststat","ssubject","ssubject_prior","erawsc","mrawsc","srawsc","escaleds","mscaleds","sscaleds","escaleds2019","escaleds2021","escaleds2022","mscaleds2019","mscaleds2021","mscaleds2022","escaleds.legacy.equivalent","mscaleds.legacy.equivalent","sscaleds.legacy.equivalent","sscaleds_prior","sscaleds.highest.on.nextGen.scale","eperflev","mperflev","sperflev","eperf2","mperf2","sperf2","eassess","massess","sassess","esgp","msgp","esgp2019","esgp2021","esgp2022","msgp2019","msgp2021","msgp2022","idea1","idea2","conv1","conv2","eattempt","mattempt","sattempt","grade2021"
2023,"8",1,1,1,1,1,1,1,1,1,0,0,2,1,1,2,1,0,0,1,1,0,1,1,1,1,1,1,1,2,2,2,NA,1,0,1,1,1,1,1,0,0,0,1,0,2,0,1,0,0,0,2,0,1,1,1,1,1,1,0,1,2,0,1,1,1,1,NA,0,0,0,1,0,NA,NA,1,0,0,1,1,1,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,2,0,NA,1,1,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,31,26,32,494,492,502,515,520,488,513,484,494,NA,NA,NA,NA,NA,"PM","PM","Meeting","Partially Meeting","Partially Meeting","Meeting",1,1,1,NA,NA,33,38,4,81,1,49,"1.0","1.0","1.0","1.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,2,0,1,4,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2,2,2,NA,0,0,1,0,0,1,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,1,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,NA,NA,1,0,0,1,1,1,0,3,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,2,0,1,1,0,1,1,1,1,1,0,0,0,0,1,2,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,34,18,27,502,480,493,491,507,482,478,481,460,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,78,NA,8,60,NA,8,"2.0","1.0","2.0","1.0","F","F","F","6"
2023,"8",0,2,1,1,0,1,1,1,1,0,1,4,1,1,2,1,1,0,0,1,1,0,1,0,1,1,0,1,0,2,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,30,9,17,491,458,474,NA,481,480,NA,463,460,NA,NA,NA,NA,NA,"PM","NM","Partially Meeting","Partially Meeting","Not Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,43,NA,NA,29,"2.0","2.0","2.0","1.0","F","F","F","6"
2023,"8",1,2,0,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,7,NA,1,0,1,1,3,1,1,0,1,1,1,0,4,0,1,1,1,1,2,1,1,1,4,1,1,1,1,1,2,1,1,1,0,1,2,1,1,1,1,1,NA,NA,1,1,1,1,1,1,3,3,2,2,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,2,2,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,46,46,39,553,524,515,491,520,525,501,510,506,NA,NA,NA,NA,NA,"E","M","Meeting","Exceeding","Meeting","Meeting",1,1,1,NA,NA,25,93,98,30,66,55,"5.0","4.0","3.0","3.0","F","F","F","6"
2023,"8",0,0,1,0,1,1,1,1,1,0,0,4,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,2,1,2,NA,1,0,1,1,2,1,1,1,1,0,1,1,3,0,0,1,1,0,1,1,1,1,3,1,1,0,1,0,2,1,1,1,1,1,1,0,0,1,1,0,NA,NA,0,0,0,1,0,1,2,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,2,0,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,22,36,28,472,506,495,509,488,496,502,494,481,NA,NA,NA,NA,NA,"PM","M","Partially Meeting","Partially Meeting","Meeting","Partially Meeting",1,1,1,NA,NA,81,8,56,87,37,9,"2.0","1.0","2.0","1.0","F","F","F","6"
2023,"8",1,0,1,1,1,1,1,1,1,1,1,6,1,0,2,1,1,0,1,0,1,1,1,1,0,1,0,0,2,1,6,NA,1,1,1,0,3,0,0,0,0,0,0,1,4,0,1,1,1,1,2,1,1,1,2,1,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,NA,NA,1,1,0,0,1,1,2,2,2,1,1,1,1,1,0,1,0,0,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,0,1,1,2,1,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,36,37,38,507,508,513,509,495,492,501,484,497,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,36,6,34,8,2,78,"3.0","3.0","3.0","3.0","F","F","F","6"
2023,"8",0,2,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,6,NA,0,1,1,1,3,1,1,1,1,0,1,1,4,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,3,0,1,1,1,1,NA,NA,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,2,2,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,40,49,44,520,532,527,532,501,502,548,510,518,NA,NA,NA,NA,NA,"M","E","Meeting","Meeting","Exceeding","Meeting",1,1,1,NA,NA,95,7,31,82,1,39,"3.0","3.0","3.0","3.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,2,1,1,4,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,2,2,3,NA,1,0,1,0,NA,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,NA,0,0,1,0,1,NA,NA,1,1,1,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,35,13,22,504,469,484,497,527,494,467,477,477,NA,NA,NA,NA,NA,"M","NM","Partially Meeting","Meeting","Not Meeting","Partially Meeting",1,1,1,NA,NA,46,95,19,6,40,68,"2.0","2.0","2.0","1.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,2,1,1,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,NA,1,1,1,1,3,1,0,1,1,1,1,1,4,0,1,1,1,1,2,1,1,1,4,1,1,1,1,1,2,1,1,1,0,1,4,1,1,1,1,1,NA,NA,1,1,1,1,1,1,2,3,2,2,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,2,1,2,2,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,44,50,46,539,535,532,532,527,528,536,534,526,NA,NA,NA,NA,NA,"E","E","Exceeding","Exceeding","Exceeding","Exceeding",1,1,1,NA,NA,63,29,77,67,38,21,"3.0","2.0","3.0","2.0","F","F","F","6"
2023,"8",0,2,1,1,1,1,1,1,1,0,0,2,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,2,4,NA,1,1,1,0,2,1,0,0,1,0,1,1,4,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,0,0,1,0,1,2,0,1,1,1,0,NA,NA,1,0,1,1,0,1,2,2,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,2,1,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,27,34,31,484,503,500,515,501,488,507,491,491,NA,NA,NA,NA,NA,"PM","M","Meeting","Partially Meeting","Meeting","Meeting",1,1,1,NA,NA,98,36,13,92,18,32,"1.0","2.0","1.0","2.0","F","F","F","6"
2023,"8",0,2,0,1,0,1,1,1,2,1,1,6,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2,NA,1,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,30,13,13,491,469,464,497,472,488,494,493,485,NA,NA,NA,NA,NA,"PM","NM","Not Meeting","Partially Meeting","Not Meeting","Not Meeting",1,1,1,NA,NA,65,4,67,83,54,27,"3.0","1.0","3.0","1.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,2,1,1,7,0,1,2,1,1,1,1,0,1,1,0,0,1,1,1,1,2,2,7,NA,1,1,1,1,3,0,0,1,1,0,1,1,4,0,1,1,1,1,2,0,0,1,3,1,1,1,1,0,1,1,1,1,0,1,3,1,1,1,0,1,NA,NA,1,1,1,1,1,1,3,3,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,0,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,44,41,46,539,514,532,504,527,528,505,513,520,NA,NA,NA,NA,NA,"E","M","Exceeding","Exceeding","Meeting","Exceeding",1,1,1,NA,NA,39,86,94,25,56,82,"4.0","4.0","3.0","3.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,2,0,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,2,2,4,NA,1,0,1,1,2,1,0,0,0,1,1,1,2,0,1,1,0,1,1,0,1,1,3,0,0,0,1,1,2,1,1,1,0,1,2,0,0,1,0,1,NA,NA,1,1,1,1,1,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,1,1,1,0,0,0,1,0,0,2,1,2,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,35,32,33,504,501,504,NA,523,509,NA,516,512,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,NA,NA,42,NA,NA,32,"1.0","2.0","1.0","2.0","F","F","F","6"
2023,"8",1,2,0,1,1,1,1,1,1,0,1,4,0,1,2,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,4,NA,1,0,1,1,1,0,1,0,0,0,0,1,2,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,2,1,1,1,0,1,1,0,1,0,0,1,NA,NA,1,0,1,1,0,1,2,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,2,0,1,0,1,0,1,1,0,0,1,0,0,2,0,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,30,25,25,491,491,490,512,507,502,511,488,510,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,50,24,46,91,6,91,"2.0","2.0","2.0","2.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,0,1,1,1,1,4,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,2,4,NA,1,0,1,1,1,0,0,0,0,0,1,1,3,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,1,1,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,29,21,16,489,485,472,495,507,496,496,498,489,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,20,57,53,30,41,28,"2.0","2.0","2.0","2.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,1,0,1,2,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,4,NA,1,0,1,0,0,0,1,1,0,0,1,0,2,0,0,1,1,0,2,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,NA,NA,1,1,1,1,0,1,2,0,2,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,27,22,21,484,487,482,511,462,486,486,473,474,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,99,1,52,7,4,40,"1.0","2.0","1.0","2.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,2,0,1,4,1,1,2,1,1,0,1,1,1,1,0,0,0,1,1,1,0,2,6,NA,1,1,1,1,3,1,0,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,3,1,1,1,0,1,2,1,1,1,1,1,1,0,1,1,1,0,NA,NA,1,1,1,1,1,1,2,3,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,37,45,45,510,521,529,493,527,509,522,518,506,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,37,97,70,65,32,10,"2.0","3.0","2.0","3.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,2,1,1,2,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,2,4,NA,1,1,1,1,1,1,1,0,1,0,1,1,4,1,1,1,1,0,2,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,NA,NA,1,1,1,1,1,1,2,3,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,2,1,1,0,1,1,1,0,1,1,1,1,0,2,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,30,35,36,491,505,510,515,514,502,528,498,494,NA,NA,NA,NA,NA,"PM","M","Meeting","Partially Meeting","Meeting","Meeting",1,1,1,NA,NA,33,25,32,54,1,8,"1.0","2.0","1.0","2.0","F","F","F","6"
2023,"8",1,0,0,1,1,0,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,NA,0,0,0,1,2,1,1,1,0,1,0,0,3,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,0,0,NA,NA,1,1,0,1,0,1,2,2,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,29,24,30,489,489,499,495,501,507,496,488,489,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,20,43,86,12,8,49,"1.0","2.0","1.0","2.0","F","F","F","6"
2023,"8",1,1,0,1,0,1,0,0,0,0,0,2,0,1,2,0,0,1,1,1,1,1,1,0,0,1,1,0,0,2,4,NA,1,1,1,1,1,1,1,0,1,1,1,1,4,0,1,1,1,0,1,1,1,1,3,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,2,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,23,42,29,474,516,497,491,488,480,504,516,500,NA,NA,NA,NA,NA,"PM","M","Partially Meeting","Partially Meeting","Meeting","Partially Meeting",1,1,1,NA,NA,32,30,34,32,74,17,"1.0","2.0","1.0","2.0","F","F","F","6"
2023,"8",1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,NA,NA,1,0,1,1,1,0,2,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,15,17,18,452,478,476,458,477,478,484,473,474,NA,NA,NA,NA,NA,"NM","PM","Partially Meeting","Not Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,4,75,85,55,15,43,"0.0","0.0","0.0","0.0","F","F","F","6"
2023,"8",0,0,1,1,1,1,1,0,1,0,1,6,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,2,2,NA,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,NA,NA,1,0,1,0,0,0,2,3,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,26,11,17,482,465,474,481,446,467,469,463,468,NA,NA,NA,NA,NA,"PM","NM","Partially Meeting","Partially Meeting","Not Meeting","Partially Meeting",1,1,1,NA,NA,67,1,59,48,19,58,"3.0","1.0","3.0","1.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,2,2,2,NA,0,0,1,0,2,0,0,0,1,0,0,1,4,0,0,1,0,1,2,1,0,1,1,1,1,0,0,0,2,0,0,0,1,1,1,0,1,1,0,1,NA,NA,1,1,0,1,1,1,3,3,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,2,0,NA,1,1,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,30,26,34,491,492,506,536,519,496,528,510,491,NA,NA,NA,NA,NA,"PM","PM","Meeting","Partially Meeting","Partially Meeting","Meeting",1,1,1,NA,NA,78,13,4,75,7,1,"0.0","1.0","0.0","1.0","F","F","F","6"
2023,"8",1,2,0,1,1,1,1,1,1,1,1,6,1,1,2,1,1,1,0,0,1,1,0,1,1,1,1,1,2,2,6,NA,1,1,0,1,4,1,1,0,0,0,1,1,3,0,1,1,0,1,2,1,1,1,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,NA,NA,1,1,1,1,0,1,2,3,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,41,38,26,524,509,492,493,513,509,525,519,516,NA,NA,NA,NA,NA,"M","M","Partially Meeting","Meeting","Meeting","Partially Meeting",1,1,1,NA,NA,NA,84,82,NA,31,26,"3.0","3.0","3.0","3.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,2,0,1,4,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,4,NA,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,1,0,NA,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,NA,NA,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,2,2,1,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,31,17,20,494,478,481,NA,499,500,NA,481,479,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,63,NA,NA,34,"2.0","2.0","2.0","2.0","F","F","F","6"
2023,"8",1,0,1,0,1,1,0,1,2,1,0,3,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,1,0,1,0,0,0,1,0,0,0,3,0,1,1,1,0,0,1,0,0,2,1,0,0,1,0,1,1,1,0,0,1,3,0,1,1,0,0,NA,NA,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,2,0,1,1,1,0,1,0,1,0,0,0,1,2,0,0,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,17,23,27,458,488,493,495,472,482,501,468,489,NA,NA,NA,NA,NA,"NM","PM","Partially Meeting","Not Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,30,3,53,72,1,75,"2.0","0.0","1.0","0.0","F","F","F","6"
2023,"8",1,2,0,1,1,1,1,1,2,1,1,6,0,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,4,NA,1,1,0,1,4,1,0,1,1,1,1,0,4,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,2,0,1,1,1,0,NA,NA,1,1,1,1,0,1,1,3,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,2,0,1,1,1,1,1,0,1,1,2,1,0,2,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,40,44,39,520,519,515,507,534,507,531,516,512,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,35,89,35,90,16,16,"3.0","2.0","3.0","2.0","F","F","F","6"
2023,"8",0,0,1,1,1,1,1,1,2,1,1,6,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,2,6,NA,0,0,1,0,0,0,0,1,0,0,1,0,3,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,NA,NA,1,0,0,1,0,1,0,2,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,2,0,1,0,0,0,1,0,0,1,1,1,0,1,0,2,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,36,20,25,507,483,490,NA,514,504,NA,484,497,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,44,NA,NA,82,"3.0","3.0","3.0","3.0","F","F","F","6"
2023,"8",1,2,1,1,0,0,1,0,1,0,0,NA,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,0,0,0,0,1,0,2,0,0,1,1,0,2,1,1,0,2,0,1,0,1,1,2,0,1,1,1,1,1,0,0,0,0,1,NA,NA,1,1,0,1,0,1,NA,1,NA,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,NA,NA,1,2,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,17,27,22,458,494,484,NA,489,502,NA,494,499,NA,NA,NA,NA,NA,"NM","PM","Partially Meeting","Not Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,NA,NA,83,NA,NA,58,"BL","BL","BL","BL","F","F","F","6"
2023,"8",0,2,0,1,1,1,0,1,2,0,0,6,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,5,NA,1,0,0,0,3,0,0,1,1,0,1,1,3,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,0,0,0,0,NA,NA,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,34,29,21,502,496,482,487,510,500,504,487,496,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",1,1,1,NA,NA,83,96,74,97,21,63,"3.0","3.0","3.0","2.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,2,1,1,8,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,8,NA,1,1,1,1,4,0,0,0,1,1,1,1,4,1,1,1,1,1,2,1,1,1,4,1,1,0,1,1,2,1,1,1,1,1,3,1,1,1,1,1,NA,NA,1,1,0,1,1,1,3,2,2,1,1,1,1,1,0,1,1,0,0,1,1,1,1,2,1,1,1,1,1,1,0,1,1,0,1,3,2,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,49,49,43,560,532,524,541,557,525,515,540,524,NA,NA,NA,NA,NA,"E","E","Meeting","Exceeding","Exceeding","Meeting",1,1,1,NA,NA,84,99,28,68,96,32,"5.0","5.0","3.0","3.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,2,1,1,6,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,2,1,7,NA,1,0,1,0,3,1,1,0,1,0,1,1,3,1,1,1,1,0,2,1,1,1,2,0,1,0,1,1,2,1,1,1,1,1,1,0,0,0,0,1,NA,NA,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,2,1,1,1,1,1,1,0,1,1,1,0,1,2,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,42,36,36,529,506,510,509,510,516,517,511,505,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",1,1,1,NA,NA,42,34,85,56,24,21,"3.0","4.0","3.0","3.0","F","F","F","6"
2023,"8",1,2,1,1,1,1,1,1,0,0,1,4,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,2,2,4,NA,0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,29,11,19,489,465,478,483,488,488,473,459,481,NA,NA,NA,NA,NA,"PM","NM","Partially Meeting","Partially Meeting","Not Meeting","Partially Meeting",1,1,1,NA,NA,30,56,73,11,4,91,"2.0","2.0","2.0","2.0","F","F","F","6"
